TASK,UNREACH,NODES,EDGES,VARS,FUNCS,LOOPS,MXCALLS,AVCALLS,SDCALLS,VARSASM,FIELDS,VARSLOOP,VARSINC,MXLPFN,AVLPFN,SDLPFN,MXCC,SMCC,AVCC,SDCC,MXNDFN,AVNDFN,SDNDFN,MXEGFN,AVEGFN,SDEGFN,TFE
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--hippi--rrunner.ko-entry_point.cil.out.yml,ttt,4033,4637,520,187,27,95,2.983957219,9.815123077,570,520,29,12,5,0.144385027,0.55259042,44,432,2.310160428,4.457770177,1470,21.53475936,109.2966949,1512,21.84491979,112.9815304,0.024
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--irda--ali-ircc.ko-entry_point.cil.out.yml,ttt,4625,5368,551,185,11,94,3.345945946,10.03719016,708,551,18,10,2,0.059459459,0.278470203,63,508,2.745945946,5.710615747,1523,24.96216216,115.4982797,1584,25.70810811,120.7836627,0.022
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--irda--via-ircc.ko-entry_point.cil.out.yml,ttt,4682,5568,494,204,19,146,3.803921569,11.3081085,704,494,21,12,5,0.093137255,0.460340838,52,532,2.607843137,5.136674866,1521,22.91666667,108.9889269,1571,23.5245098,113.3031003,0.023
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--irda--vlsi_ir.ko-entry_point.cil.out.yml,ttt,5169,6024,729,236,22,47,2.88559322,5.40005925,920,729,32,13,2,0.093220339,0.304967021,74,660,2.796610169,6.54198866,1671,21.87288136,111.4175264,1743,22.66949153,117.108602,0.024
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--ppp--ppp_generic.ko-entry_point.cil.out.yml,ttt,6000,6947,852,289,24,35,2.477508651,3.785834006,1252,852,43,10,4,0.083044983,0.390221836,54,819,2.833910035,6.220856671,1719,20.74394464,105.4408286,1769,21.57785467,109.9594845,0.028
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--usb--r8152.ko-entry_point.cil.out.yml,ttt,8108,9720,1326,398,41,58,3.25879397,5.79818552,1756,1326,61,23,3,0.103015075,0.409609392,104,1123,2.82160804,6.368171122,2051,20.35678392,104.5294233,2153,21.17839196,110.2856767,0.028
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--vmxnet3--vmxnet3.ko-entry_point.cil.out.yml,ttt,9302,10607,1458,439,134,86,2.264236902,5.402131639,1878,1458,131,57,12,0.30523918,1.042489081,90,1221,2.781321185,5.969742773,2091,21.15261959,104.1030764,2179,21.93394077,109.31167,0.034
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wan--lmc--lmc.ko-entry_point.cil.out.yml,ttt,6439,8275,562,237,33,62,5.194092827,10.68716485,2812,562,31,24,8,0.139240506,0.75864932,113,1093,4.611814346,11.99055305,1485,27.14345992,109.3430926,1531,29.75527426,117.5767602,0.028
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wireless--airo.ko-entry_point.cil.out.yml,ttt,12180,14557,2067,432,80,84,3.541666667,8.660421094,2886,2067,140,63,4,0.185185185,0.567616005,244,1747,4.043981481,12.83839766,3103,28.15277778,152.2661528,3345,30.19675926,164.790961,0.036
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wireless--ath--ath5k--ath5k.ko-entry_point.cil.out.yml,ttt,27072,32502,4699,1008,149,393,3.527777778,19.74849859,6680,4699,295,96,6,0.14781746,0.51271066,149,3966,3.93452381,8.125850296,3321,26.81944444,112.1719252,3468,28.75396825,118.9475883,0.054
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wireless--ath--ath9k--ath9k_htc.ko-entry_point.cil.out.yml,ttt,16028,19118,2617,812,43,102,2.990147783,8.511504905,3590,2617,77,19,2,0.052955665,0.259601121,86,2332,2.871921182,5.103447087,2732,19.71059113,99.08166377,2787,20.58251232,102.1524112,0.038
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wireless--b43legacy--b43legacy.ko-entry_point.cil.out.yml,ttt,21482,26950,4013,824,168,572,5.101941748,27.91095056,4712,4013,147,63,14,0.203883495,0.79267549,86,2948,3.577669903,6.009804805,2773,26.04854369,103.6451778,2857,27.62621359,108.1742284,0.054
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wireless--ipw2x00--ipw2100.ko-entry_point.cil.out.yml,ttt,17175,20410,1937,495,79,529,4.149494949,26.36660489,3876,1937,99,59,6,0.15959596,0.579780382,146,2229,4.503030303,8.425519851,2860,34.63838384,134.276665,3004,37.14141414,141.7816795,0.035
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wireless--ipw2x00--ipw2200.ko-entry_point.cil.out.yml,ttt,25049,30934,3349,811,106,537,3.94081381,24.7568984,8316,3349,153,63,6,0.130702836,0.511453888,256,4423,5.453760789,12.11092464,4021,30.81750925,146.7191509,4275,34.27127004,157.464882,0.044
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wireless--iwlegacy--iwl3945.ko-entry_point.cil.out.yml,ttt,16302,19616,2408,681,71,265,3.45814978,15.9338324,3928,2408,101,57,4,0.104258443,0.401168723,138,2377,3.490455213,7.891722085,3225,23.89720999,128.2879516,3361,25.3876652,134.9005162,0.037
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wireless--iwlegacy--iwl4965.ko-entry_point.cil.out.yml,ttt,23440,28732,3931,848,108,406,4.014150943,21.49253463,6590,3931,165,78,7,0.127358491,0.48594064,119,3633,4.284198113,8.544590881,3251,27.61438679,119.9121972,3368,29.89858491,126.4019834,0.051
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wireless--libertas--libertas.ko-entry_point.cil.out.yml,ttt,17309,20869,2503,683,71,379,3.382137628,20.64385522,4372,2503,95,55,3,0.103953148,0.381910368,77,2661,3.896046852,7.115818615,2480,25.31039531,100.9325637,2551,27.20644217,105.8356546,0.04
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wireless--mediatek--mt7601u--mt7601u.ko-entry_point.cil.out.yml,ttt,16687,19754,2881,818,85,126,3.052567237,10.13917453,3276,2881,114,75,4,0.10391198,0.353410699,101,2295,2.805623472,4.930333005,2876,20.34718826,102.6756554,2975,21.15281174,106.8044502,0.036
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wireless--mwl8k.ko-entry_point.cil.out.yml,ttt,9545,11167,1677,408,57,48,2.637254902,4.94288797,2182,1677,91,44,4,0.139705882,0.43452917,97,1388,3.401960784,6.458024047,2362,23.3627451,118.7926014,2457,24.76470588,124.266785,0.029
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wireless--prism54--prism54.ko-entry_point.cil.out.yml,ttt,9746,11377,1773,476,91,79,2.674369748,7.967967291,1978,1773,104,34,6,0.191176471,0.644307558,52,1334,2.802521008,4.460243845,1859,20.45168067,87.83641079,1909,21.25420168,91.01521529,0.031
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wireless--rndis_wlan.ko-entry_point.cil.out.yml,ttt,8201,9717,1076,282,18,83,3.421985816,7.839431086,1914,1076,27,12,2,0.063829787,0.29685744,273,1137,4.031914894,16.65020955,2848,29.04255319,171.1771664,3119,31.07446809,187.7064578,0.034
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wireless--rtl818x--rtl8180--rtl818x_pci.ko-entry_point.cil.out.yml,ttt,8881,10899,971,400,40,173,4.535,16.26249596,1450,971,44,31,8,0.1,0.509901951,92,1035,2.5875,5.957545111,2149,22.165,113.2683662,2239,22.7525,118.4742219,0.031
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wireless--rtlwifi--btcoexist--btcoexist.ko-entry_point.cil.out.yml,ttt,8629,11148,1199,211,10,203,6.682464455,24.06445976,3324,1199,12,4,1,0.047393365,0.212478785,190,1538,7.289099526,16.82293697,1502,40.88151659,127.4828868,1539,46.17061611,139.8817012,0.03
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wireless--rtlwifi--rtl8723ae--rtl8723ae.ko-entry_point.cil.out.yml,ttt,19749,25214,3255,472,103,782,6.633474576,46.84123001,6036,3255,96,25,20,0.218220339,1.170364373,221,3298,6.987288136,18.64430229,2803,41.83050847,148.3213161,3022,46.81779661,164.7964096,0.054
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wireless--rtlwifi--rtl8821ae--rtl8821ae.ko-entry_point.cil.out.yml,ttt,27828,35656,4554,539,232,930,7.641929499,53.40057417,9172,4554,226,66,28,0.430426716,1.726225198,215,4801,8.907235622,19.66497512,2912,51.61966605,153.6099742,3125,58.52690167,170.8978275,0.059
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wireless--zd1211rw--zd1211rw.ko-entry_point.cil.out.yml,ttt,13605,15932,2242,623,55,122,3.033707865,9.278142918,2542,2242,101,31,5,0.088282504,0.431772751,29,1701,2.730337079,3.76703123,2018,21.82343499,86.64518316,2040,22.55377207,88.45246974,0.043
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--xen-netfront.ko-entry_point.cil.out.yml,ttt,5827,6575,898,299,48,39,2.180602007,3.350359384,930,898,69,26,3,0.160535117,0.498473638,92,712,2.381270903,5.92950085,1974,19.45819398,115.4947222,2064,19.83946488,121.1212982,0.033
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--pcmcia--pcmcia.ko-entry_point.cil.out.yml,ttt,8567,10003,1364,252,62,87,3.369047619,9.46813339,2110,1364,112,57,6,0.246031746,0.656910855,102,1129,4.48015873,8.782400509,2163,33.92063492,139.8420085,2263,36.40079365,147.4599558,0.033
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--regulator--lp8755.ko-entry_point.cil.out.yml,ttt,62011,92209,219,85,9,15,1.682352941,2.181266576,60382,219,11,6,3,0.105882353,0.406521236,30003,30241,355.7764706,3234.781245,60038,729.4470588,2939.799519,90039,1083.223529,2615.643152,0.127
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--scsi--advansys.ko-entry_point.cil.out.yml,ttt,10222,12366,1610,280,144,286,5.071428571,19.12389786,2414,1610,140,89,9,0.514285714,1.317387644,53,1302,4.65,8.029788291,1491,36.475,104.2773744,1538,39.125,110.6062615,0.04
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--scsi--aic7xxx--aic7xxx.ko-entry_point.cil.out.yml,ttt,15143,18819,2847,478,127,377,5.071129707,26.521231,4312,2847,225,86,11,0.265690377,0.975920681,95,2222,4.648535565,9.720675672,1814,31.66527197,99.90755605,1871,34.31380753,107.1851615,0.059
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--scsi--be2iscsi--be2iscsi.ko-entry_point.cil.out.yml,ttt,17296,20960,3110,590,107,254,4.084745763,17.4395694,3644,3110,156,83,5,0.181355932,0.607293126,164,2478,4.2,8.883845556,3078,29.2779661,130.2911369,3240,31.4779661,138.0933313,0.064
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--scsi--bfa--bfa.ko-entry_point.cil.out.yml,ttt,76278,104289,9851,2215,235,1519,7.583747178,46.43380791,46138,9851,412,153,4,0.106094808,0.375350984,200,15726,7.099774266,16.44363723,4633,34.41851016,111.9148359,4738,39.51828442,122.1546498,0.11
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--scsi--bnx2i--bnx2i.ko-entry_point.cil.out.yml,ttt,9005,10446,1210,380,46,75,2.765789474,6.371018935,1746,1210,85,21,3,0.121052632,0.430518595,67,1166,3.068421053,5.85082564,1863,23.67631579,99.71254985,1885,24.74473684,102.53757,0.034
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--scsi--device_handler--scsi_dh_rdac.ko-entry_point.cil.out.yml,ttt,2394,2647,302,110,8,10,1.681818182,1.689173107,416,302,17,4,2,0.072727273,0.292608672,25,296,2.690909091,3.81324356,1018,21.72727273,96.75403765,1041,22.41818182,99.34443131,0.026
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--scsi--esas2r--esas2r.ko-entry_point.cil.out.yml,ttt,14128,17093,2396,531,83,128,3.56873823,9.247816565,3832,2396,159,46,3,0.156308851,0.479379632,142,2159,4.065913371,8.98635637,2468,26.58380414,112.400607,2608,28.64971751,120.2087234,0.04
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--scsi--fcoe--fcoe.ko-entry_point.cil.out.yml,ttt,7278,8291,1061,382,20,56,2.30104712,4.566088173,1230,1061,29,1,3,0.052356021,0.302489148,121,924,2.418848168,6.77286399,2348,19.01832461,121.6341703,2467,19.43717277,128.1369726,0.031
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--scsi--gdth.ko-entry_point.cil.out.yml,ttt,8611,10241,1336,262,97,73,3.618320611,7.280590127,2272,1336,124,35,11,0.370229008,1.300451751,97,1222,4.664122137,10.81002552,1641,32.83587786,118.3853512,1700,35.5,126.7967283,0.037
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--scsi--hpsa.ko-entry_point.cil.out.yml,ttt,13081,15590,2345,513,134,91,3.218323587,7.544997925,3390,2345,195,71,7,0.261208577,0.760883413,153,1932,3.766081871,8.210905341,2570,25.45224172,116.7837097,2721,27.21832359,124.4004377,0.049
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--scsi--initio.ko-entry_point.cil.out.yml,ttt,4936,5775,758,179,57,176,3.51396648,13.94216207,920,758,101,28,3,0.318435754,0.637948712,25,580,3.240223464,4.312299152,1154,27.54189944,89.56089142,1177,28.78212291,92.40427639,0.031
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--scsi--ipr.ko-entry_point.cil.out.yml,ttt,16180,19647,2498,576,159,248,4.118055556,15.33853921,4472,2498,273,99,6,0.276041667,0.732562776,153,2318,4.024305556,8.649989937,2854,28.03125,122.6554246,3005,30.05555556,130.1901269,0.053
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--scsi--ips.ko-entry_point.cil.out.yml,ttt,9497,11755,1271,285,95,80,4.266666667,7.730489495,3666,1271,128,59,8,0.333333333,1.038442378,71,1639,5.750877193,11.39364432,1577,33.29122807,104.2220778,1629,37.04210526,112.0450645,0.045
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--scsi--libfc--libfc.ko-entry_point.cil.out.yml,ttt,17350,21466,3088,686,41,254,4.252186589,14.72881053,4830,3088,73,4,2,0.059766764,0.271454249,41,2599,3.788629738,5.323684813,2106,25.27259475,85.90682478,2128,27.06122449,88.54406612,0.05
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--scsi--megaraid--megaraid_mm.ko-entry_point.cil.out.yml,fff,2325,2553,291,103,14,13,1.699029126,1.904695024,368,291,27,10,2,0.13592233,0.3699526,26,265,2.572815534,3.925524989,932,22.54368932,92.6472354,952,23.11650485,95.33500472,0.027
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--scsi--mpt3sas--mpt3sas.ko-entry_point.cil.out.yml,ttt,24545,29992,4065,778,183,683,4.307197943,26.1119692,6972,4065,342,80,10,0.235218509,0.711596031,166,3734,4.799485861,9.320122231,3008,31.49742931,115.3390804,3172,34.29691517,123.3830869,0.062
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--scsi--osst.ko-entry_point.cil.out.yml,ttt,8608,10325,1406,206,60,133,3.941747573,10.98527279,2622,1406,142,37,6,0.291262136,0.745615898,111,1339,6.5,14.33095299,1511,41.73300971,123.5277241,1564,46.23300971,134.1964727,0.038
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--scsi--qla4xxx--qla4xxx.ko-entry_point.cil.out.yml,ttt,37342,48052,5410,1088,198,649,5.731617647,24.41863802,15354,5410,384,156,6,0.181985294,0.542298105,341,6713,6.170036765,19.93148981,4369,34.29503676,146.294847,4708,38.46507353,163.0036896,0.089
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--scsi--scsi_debug.ko-entry_point.cil.out.yml,ttt,10146,11840,1648,324,58,77,3.160493827,6.802245073,2594,1648,94,30,6,0.179012346,0.646971301,180,1380,4.259259259,12.37283741,2569,31.2191358,148.240123,2747,33.47839506,159.6404994,0.04
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--scsi--st.ko-entry_point.cil.out.yml,ttt,8383,9964,1199,224,28,109,3.540178571,10.9661896,2308,1199,66,23,2,0.125,0.414578099,131,1287,5.745535714,15.97158408,1917,37.32142857,143.4102329,2006,41.06696429,155.7471049,0.037
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--staging--gdm724x--gdmulte.ko-entry_point.cil.out.yml,ttt,5162,5868,829,266,24,34,2.334586466,4.452431035,874,829,36,11,6,0.090225564,0.458153315,31,630,2.368421053,3.436805835,1538,19.38345865,95.53055031,1567,19.7518797,97.80019574,0.032
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--staging--lustre--lnet--lnet--lnet.ko-entry_point.cil.out.yml,ttt,27796,33877,3725,647,163,788,6.769706337,44.13479924,5302,3725,353,109,6,0.251931994,0.698790172,67,3001,4.638330757,7.267399778,2180,42.95672334,109.1883558,2189,45.5950541,114.011889,0.071
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--staging--lustre--lnet--selftest--lnet_selftest.ko-entry_point.cil.out.yml,ttt,24873,30750,3472,519,118,704,7.930635838,45.17658572,5038,3472,230,55,8,0.227360308,0.676001339,78,2805,5.404624277,8.265701926,1911,47.91907514,109.2157064,1919,51.32369942,114.7936879,0.056
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--staging--lustre--lustre--llite--lustre.ko-entry_point.cil.out.yml,ttt,56782,69637,9549,1770,119,1001,5.206779661,35.02441698,12274,9549,276,45,9,0.067231638,0.365920737,178,7310,4.129943503,9.483917788,4776,32.04519774,128.2663375,4917,34.17514124,135.4130023,0.106
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--staging--lustre--lustre--obdecho--obdecho.ko-entry_point.cil.out.yml,ttt,8578,9950,1278,318,25,147,3.377358491,11.59656165,1372,1278,42,17,3,0.078616352,0.341263796,91,958,3.012578616,6.672469884,2377,26.94025157,137.3748929,2466,27.95283019,143.3583526,0.036
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--staging--lustre--lustre--osc--osc.ko-entry_point.cil.out.yml,ttt,32077,39002,4771,1028,89,593,5.094357977,28.9412031,6298,4771,175,38,5,0.086575875,0.405812279,162,3824,3.719844358,8.148507011,3738,31.16439689,128.9616992,3898,32.88424125,136.1880253,0.075
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--staging--rts5208--rts5208.ko-entry_point.cil.out.yml,ttt,30169,39070,4641,591,179,1186,9.514382403,58.13275588,8392,4641,348,119,5,0.302876481,0.739031595,95,4472,7.566835871,11.46502885,1771,51.03722504,99.64323144,1827,56.60406091,108.8968321,0.072
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--staging--slicoss--slicoss.ko-entry_point.cil.out.yml,ttt,5861,6678,724,249,45,64,2.204819277,5.326509521,1202,724,60,27,8,0.180722892,0.67920184,58,782,3.140562249,5.397485775,1613,23.5060241,104.1341474,1669,24.64658635,108.4614361,0.037
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--staging--speakup--speakup.ko-entry_point.cil.out.yml,ttt,11196,13191,2013,403,118,136,3.193548387,9.737357806,3270,2013,160,90,7,0.29280397,0.780419706,88,1599,3.967741935,6.797419713,1993,27.67741935,101.8238159,2079,29.64516129,107.2643387,0.048
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--staging--unisys--visorbus--visorbus.ko-entry_point.cil.out.yml,ttt,9058,10542,1253,408,26,84,2.634803922,6.05541926,2296,1253,42,23,3,0.06372549,0.290128172,116,1297,3.178921569,7.099768487,2462,22.11764706,122.7204534,2576,23.29656863,128.9114789,0.041
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--staging--vt6656--vt6656_stage.ko-entry_point.cil.out.yml,ttt,9711,11171,1562,479,33,135,2.446764092,9.379984964,1678,1562,48,16,4,0.068893528,0.350146148,77,1256,2.622129436,6.173991753,2152,20.26304802,102.9495372,2225,20.88517745,107.7304171,0.044
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--staging--wlan-ng--prism2_usb.ko-entry_point.cil.out.yml,ttt,14912,17621,2367,527,68,136,3.085388994,9.949317246,3730,2367,129,45,5,0.129032258,0.528550713,90,2161,4.10056926,7.831923897,2307,28.27324478,109.2927987,2348,30.37381404,114.0153237,0.052
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--target--target_core_mod.ko-entry_point.cil.out.yml,ttt,49349,61271,7874,1561,188,533,5.069186419,22.63450122,17002,7874,366,72,4,0.120435618,0.439379698,656,7546,4.834080717,19.08862011,8212,31.48174247,211.5547094,8866,34.31582319,229.5126013,0.086
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--thunderbolt--thunderbolt.ko-entry_point.cil.out.yml,ttt,7095,8483,1255,322,42,112,3.298136646,9.580547528,1530,1255,84,32,3,0.130434783,0.396105808,81,990,3.074534161,5.431736502,1328,22.01242236,76.59735717,1407,23.08695652,81.61109802,0.066
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--tty--n_r3964.ko-entry_point.cil.out.yml,ttt,2497,2848,306,107,15,15,2.345794393,2.828766792,480,306,24,7,3,0.140186916,0.462593221,31,322,3.009345794,4.177141461,923,23.29906542,89.17128482,952,24.30841121,92.43734035,0.028
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--tty--serial--jsm--jsm.ko-entry_point.cil.out.yml,ttt,7657,9833,670,188,25,135,6.505319149,14.74481421,3360,670,40,17,3,0.132978723,0.423231816,124,1343,7.143617021,16.72320377,1122,40.69148936,103.9782635,1160,45.83510638,116.6861559,0.04
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--tty--synclink_gt.ko-entry_point.cil.out.yml,ttt,9660,11607,1099,384,57,118,3.059895833,8.427945577,2662,1099,91,31,6,0.1484375,0.587497922,196,1564,4.072916667,11.20430051,2489,25.125,128.7858162,2683,27.19791667,139.4978061,0.044
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--tty--synclinkmp.ko-entry_point.cil.out.yml,ttt,9216,11111,1180,347,48,138,3.363112392,10.95948102,2506,1180,80,18,4,0.13832853,0.501755508,196,1446,4.167146974,11.56740744,2451,26.52449568,133.403232,2645,28.69164265,144.5739045,0.042
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--usb--class--cdc-acm.ko-entry_point.cil.out.yml,ttt,4935,5643,707,247,26,35,2.275303644,3.62921086,914,707,36,14,6,0.105263158,0.514026567,92,658,2.663967611,8.07583222,1532,19.94331984,105.9621276,1622,20.60728745,113.5126116,0.035
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--usb--gadget--udc--bdc--bdc.ko-entry_point.cil.out.yml,ttt,7367,8672,1030,236,17,166,3.88559322,15.66274742,1424,1030,36,13,2,0.072033898,0.274444151,24,873,3.699152542,4.8553831,1069,31.19067797,76.77207129,1091,32.88983051,80.07488909,0.06
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--usb--gadget--udc--gr_udc.ko-entry_point.cil.out.yml,ttt,4324,5060,652,187,21,26,2.689839572,4.481698193,1024,652,32,6,3,0.112299465,0.404795527,65,627,3.352941176,6.536898921,1249,23.06951872,93.8990269,1312,24.42245989,99.58651482,0.026
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--usb--host--ehci-hcd.ko-entry_point.cil.out.yml,ttt,11876,14473,2057,355,99,165,4.836619718,14.55330406,2924,2057,167,51,4,0.278873239,0.706890731,127,1608,4.529577465,9.600240525,1930,33.42816901,111.6786249,2055,35.95774648,120.5090654,0.043
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--usb--host--fotg210-hcd.ko-entry_point.cil.out.yml,ttt,8798,10565,1530,303,57,137,3.96369637,11.58846027,2060,1530,116,24,4,0.188118812,0.539762898,111,1188,3.920792079,8.511320167,1692,29.00990099,103.7140804,1801,30.93069307,111.592782,0.03
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--usb--host--fusbh200-hcd.ko-entry_point.cil.out.yml,ttt,8821,10598,1522,302,57,138,3.993377483,11.6794928,2068,1522,116,24,4,0.188741722,0.540547067,111,1191,3.943708609,8.525777634,1692,29.18211921,103.8715933,1801,31.12582781,111.7620642,0.03
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--usb--host--ohci-hcd.ko-entry_point.cil.out.yml,ttt,7502,9016,1093,231,50,89,4.121212121,10.62273272,1796,1093,91,25,4,0.216450216,0.628257706,93,1038,4.493506494,9.423131771,1526,32.44588745,109.7615494,1617,34.93939394,118.1886955,0.028
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--usb--host--oxu210hp-hcd.ko-entry_point.cil.out.yml,ttt,6728,8061,980,236,55,83,3.648305085,8.382742897,1598,980,76,25,5,0.233050847,0.71361518,127,956,4.050847458,10.03751223,1590,28.48305085,108.1336456,1715,30.53389831,117.6553918,0.03
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--usb--host--r8a66597-hcd.ko-entry_point.cil.out.yml,ttt,5869,6986,919,267,39,76,2.970037453,6.584444357,1398,919,67,21,3,0.146067416,0.402721876,100,875,3.277153558,6.804793044,1474,21.95131086,91.31589749,1572,23.22846442,97.78136323,0.03
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--usb--host--xhci-hcd.ko-entry_point.cil.out.yml,ttt,20770,25722,3668,574,167,414,5.655052265,25.24968349,5358,3668,269,111,6,0.290940767,0.701433192,143,2890,5.034843206,8.877927758,2334,36.1533101,108.8669273,2475,39.18815331,117.0137405,0.045
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--usb--isp1760--isp1760.ko-entry_point.cil.out.yml,ttt,7583,9048,1160,302,43,105,3.284768212,8.163379286,1772,1160,66,32,5,0.142384106,0.49793442,55,1099,3.639072848,6.150340253,1332,25.07284768,82.28468586,1366,26.71192053,86.34049983,0.03
